Date,USA
2012-06-08,3211.567512591195
2012-06-11,3170.0854390269096
2012-06-12,3206.992262898277
2012-06-13,3184.326367903748
2012-06-14,3217.8860908002925
2012-06-15,3251.2946518809026
2012-06-18,3257.335386191355
2012-06-19,3289.5161459524516
2012-06-20,3284.3004750525247
2012-06-21,3210.709991488533
2012-06-22,3233.5804385093597
2012-06-25,3182.2613103725084
2012-06-26,3197.9785685732313
2012-06-27,3226.306285392577
2012-06-28,3218.806169173309
2012-06-29,3299.797917619145
2012-07-02,3308.5081917893676
2012-07-03,3330.902538524603
2012-07-04,3330.902538524603
2012-07-05,3316.178931048383
2012-07-06,3285.2613348551367
2012-07-09,3279.3115848381963
2012-07-10,3252.2806571994215
2012-07-11,3251.4468489111478
2012-07-12,3235.564152826175
2012-07-13,3288.401641396536
2012-07-16,3280.5917599195823
2012-07-17,3304.9454135714336
2012-07-18,3327.361540799699
2012-07-19,3337.020899405687
2012-07-20,3303.3667841448228
2012-07-23,3273.6604391295828
2012-07-24,3243.8071315441493
2012-07-25,3243.2724637811966
2012-07-26,3296.8182658894057
2012-07-27,3360.280287189433
2012-07-30,3358.469939592448
2012-07-31,3343.314287785237
2012-08-01,3333.1921324478662
2012-08-02,3308.9064358190835
2012-08-03,3372.000407092755
2012-08-06,3380.250127776618
2012-08-07,3398.321696565549
2012-08-08,3401.043484259636
2012-08-09,3403.651167661457
2012-08-10,3411.505266276601
2012-08-13,3407.1593103732384
2012-08-14,3407.304732500079
2012-08-15,3412.9970160173625
2012-08-16,3437.7190919825875
2012-08-17,3444.2273695675467
2012-08-20,3444.013797080643
2012-08-21,3432.3339260260404
2012-08-22,3433.268641259754
2012-08-23,3406.25536198995
2012-08-24,3427.9979233002664
2012-08-27,3426.192436639816
2012-08-28,3424.2311968031377
2012-08-29,3427.735971135636
2012-08-30,3401.716781258095
2012-08-31,3419.1050836768127
2012-09-03,3419.1050836768127
2012-09-04,3415.8728888806945
2012-09-05,3412.992341464266
2012-09-06,3482.7511876347194
2012-09-07,3497.7283493735517
2012-09-10,3476.081135042942
2012-09-11,3486.587456643656
2012-09-12,3494.756676971078
2012-09-13,3550.8585245320937
2012-09-14,3566.28301858431
2012-09-17,3553.9370804324576
2012-09-18,3549.0270401737607
2012-09-19,3553.5017686136785
2012-09-20,3550.6824001866926
2012-09-21,3550.809392924828
2012-09-24,3542.4874694478913
2012-09-25,3504.863633631222
2012-09-26,3485.370580521602
2012-09-27,3519.5048509330963
2012-09-28,3504.625457908562
2012-10-01,3513.4589568003225
2012-10-02,3517.276952017614
2012-10-03,3530.1755421765706
2012-10-04,3555.2692115381933
2012-10-05,3554.787952791106
2012-10-08,3542.5903461428297
2012-10-09,3507.635775864
2012-10-10,3486.11059155116
2012-10-11,3488.0062113878766
2012-10-12,3477.624578502274
2012-10-15,3505.1766359772755
2012-10-16,3541.254572115778
2012-10-17,3555.8899775025798
2012-10-18,3548.050501608356
2012-10-19,3489.7165690746215
2012-10-22,3490.9998605166156
2012-10-23,3441.2955841768307
2012-10-24,3431.1410603964455
2012-10-25,3441.075733611694
2012-10-26,3437.89354294158
2012-10-29,3437.89354294158
2012-10-30,3437.89354294158
2012-10-31,3439.930574333378
2012-11-01,3478.719773538896
2012-11-02,3446.006711777923
2012-11-05,3453.2034099317343
2012-11-06,3480.3684827408883
2012-11-07,3400.648740529771
2012-11-08,3359.076419064135
2012-11-09,3364.972779304972
2012-11-12,3365.360428297903
2012-11-13,3352.2883627388937
2012-11-14,3306.41716239323
2012-11-15,3300.582538490983
2012-11-16,3317.8339934547066
2012-11-19,3383.6490820229837
2012-11-20,3386.3442196912197
2012-11-21,3394.368185637211
2012-11-22,3394.368185637211
2012-11-23,3438.56900232097
2012-11-26,3431.7184854138245
2012-11-27,3414.6543957901326
2012-11-28,3442.2378135710155
2012-11-29,3457.88712507942
2012-11-30,3459.290291240702
2012-12-03,3442.752359754288
2012-12-04,3436.9874058637442
2012-12-05,3443.723365504325
2012-12-06,3455.6703150794906
2012-12-07,3466.030950469842
2012-12-10,3467.5869930095682
2012-12-11,3489.70686158165
2012-12-12,3490.8372692046314
2012-12-13,3469.2404553388933
2012-12-14,3455.2173456747614
2012-12-17,3495.3655835865866
2012-12-18,3535.8269277627205
2012-12-19,3510.546905501468
2012-12-20,3530.0948458256057
2012-12-21,3497.2317121787482
2012-12-24,3489.3243312363875
2012-12-25,3489.3243312363875
2012-12-26,3472.0769614529745
2012-12-27,3468.595364064094
2012-12-28,3431.248373245764
2012-12-31,3489.3454703734606
2013-01-01,3489.3454703734606
2013-01-02,3577.997819967594
2013-01-03,3571.350852152688
2013-01-04,3589.3544564570066
2013-01-07,3578.1735998861914
2013-01-08,3568.0119097814727
2013-01-09,3579.1483709576582
2013-01-10,3605.4866814264897
2013-01-11,3606.1454455181183
2013-01-14,3602.867696410663
2013-01-15,3607.3084202130726
2013-01-16,3607.317176361944
2013-01-17,3627.8570715551004
2013-01-18,3640.0158540263847
2013-01-21,3640.0158540263847
2013-01-22,3656.798914931665
2013-01-23,3661.9506401120216
2013-01-24,3663.0366129263793
2013-01-25,3683.7879305874644
2013-01-28,3677.549945607352
2013-01-29,3694.6097192975253
2013-01-30,3681.146790015173
2013-01-31,3672.6204398363357
2013-02-01,3708.875181918859
2013-02-04,3666.263494550337
2013-02-05,3704.635887573852
2013-02-06,3707.203434840783
2013-02-07,3701.0122141629563
2013-02-08,3722.803212494576
2013-02-11,3720.2649410822214
2013-02-12,3725.6891135392243
2013-02-13,3729.1302772851272
2013-02-14,3731.942235981173
2013-02-15,3727.8600512282533
2013-02-18,3727.8600512282533
2013-02-19,3754.577405823904
2013-02-20,3707.4628077110624
2013-02-21,3683.6947370928137
2013-02-22,3716.798153293339
2013-02-25,3649.92781637077
2013-02-26,3672.6613357680967
2013-02-27,3719.968379444261
2013-02-28,3717.2154459600256
2013-03-01,3725.3965697523877
2013-03-04,3742.5007977047435
2013-03-05,3778.473543057535
2013-03-06,3783.3378276142153
2013-03-07,3790.967155868578
2013-03-08,3808.007707494789
2013-03-11,3819.974886951488
2013-03-12,3811.072990003987
2013-03-13,3816.786752572866
2013-03-14,3838.418010682402
2013-03-15,3831.8519390933916
2013-03-18,3810.8591908035405
2013-03-19,3801.3227263297445
2013-03-20,3827.3543687311503
2013-03-21,3795.916048598937
2013-03-22,3822.7473856240244
2013-03-25,3809.709162046233
2013-03-26,3840.314150709832
2013-03-27,3839.485478606237
2013-03-28,3855.318712831235
2013-03-29,3855.318712831235
2013-04-01,3837.9528552123434
2013-04-02,3856.2737053296873
2013-04-03,3815.866192423859
2013-04-04,3831.6279468718603
2013-04-05,3815.981086504487
2013-04-08,3840.7855832345203
2013-04-09,3853.8012240341877
2013-04-10,3901.209018004956
2013-04-11,3916.0760666515916
2013-04-12,3905.2107435504345
2013-04-15,3813.8751410461073
2013-04-16,3868.6606647407534
2013-04-17,3813.5067263697165
2013-04-18,3788.1727901844574
2013-04-19,3823.144183651795
2013-04-22,3841.082676765217
2013-04-23,3881.2504296254656
2013-04-24,3882.2955721180588
2013-04-25,3898.1754664077757
2013-04-26,3891.0140047375303
2013-04-29,3919.0508633239524
2013-04-30,3930.2691859304614
2013-05-01,3893.280531451225
2013-05-02,3930.150508800563
2013-05-03,3970.313582402193
2013-05-06,3977.7840803387808
2013-05-07,3998.523335166061
2013-05-08,4016.585236984597
2013-05-09,4002.9478280904455
2013-05-10,4020.311263812472
2013-05-13,4020.1667067806125
2013-05-14,4061.0845460097953
2013-05-15,4082.095059367575
2013-05-16,4061.6466894685623
2013-05-17,4102.7991884458515
2013-05-20,4099.501516906103
2013-05-21,4106.730189653833
2013-05-22,4071.5333802567397
2013-05-23,4059.894586039479
2013-05-24,4057.1454949353333
2013-05-27,4057.1454949353333
2013-05-28,4081.766457118394
2013-05-29,4052.672038962789
2013-05-30,4068.24104040062
2013-05-31,4010.1437684861858
2013-06-03,4032.4818651572937
2013-06-04,4010.2750399347397
2013-06-05,3955.9143921969917
2013-06-06,3990.87901114786
2013-06-07,4041.6134347002185
2013-06-10,4040.5621836008254
2013-06-11,3998.721478442423
2013-06-12,3965.581257849228
2013-06-13,4024.552959602538
2013-06-14,4002.318064701304
2013-06-17,4032.456180543683
2013-06-18,4063.7758692523075
2013-06-19,4007.7690840599403
2013-06-20,3906.977568538237
2013-06-21,3915.9239839784223
2013-06-24,3868.6427647753108
2013-06-25,3906.096335633417
2013-06-26,3944.719397262612
2013-06-27,3970.928317236108
2013-06-28,3954.6992761097385
2013-07-01,3977.1643092181275
2013-07-02,3975.0705517169417
2013-07-03,3978.837157163783
2013-07-04,3978.837157163783
2013-07-05,4018.45212133839
2013-07-08,4039.903422496994
2013-07-09,4069.549966944164
2013-07-10,4071.035848428121
2013-07-11,4126.526497040657
2013-07-12,4139.328955465053
2013-07-15,4145.704228327122
2013-07-16,4129.8658738337035
2013-07-17,4141.901547226691
2013-07-18,4162.97401089886
2013-07-19,4169.364452445939
2013-07-22,4177.934738694905
2013-07-23,4170.487595646708
2013-07-24,4154.8072147277635
2013-07-25,4169.1671153082125
2013-07-26,4172.25013658636
2013-07-29,4157.553913123965
2013-07-30,4161.131055680564
2013-07-31,4161.086455926237
2013-08-01,4214.59806271215
2013-08-02,4221.509216361769
2013-08-05,4216.157566527739
2013-08-06,4191.29546990788
2013-08-07,4176.562828889983
2013-08-08,4193.363034479184
2013-08-09,4179.9882531613275
2013-08-12,4175.189482946933
2013-08-13,4186.186702589122
2013-08-14,4164.526179261294
2013-08-15,4105.270960640695
2013-08-16,4091.8820055189
2013-08-19,4067.8880880723027
2013-08-20,4085.2028228384434
2013-08-21,4062.2153562034373
2013-08-22,4097.705223873079
2013-08-23,4115.700047459552
2013-08-26,4100.556419020046
2013-08-27,4034.97774382697
2013-08-28,4047.0608265000246
2013-08-29,4056.8562787956384
2013-08-30,4043.5542796943996
2013-09-02,4043.5542796943996
2013-09-03,4060.3461391943474
2013-09-04,4093.4525280532152
2013-09-05,4099.007238753628
2013-09-06,4100.405948618586
2013-09-09,4142.005807799599
2013-09-10,4172.368779724693
2013-09-11,4186.337011956584
2013-09-12,4173.034742438404
2013-09-13,4184.201356642304
2013-09-16,4206.39533556011
2013-09-17,4225.703918289199
2013-09-18,4276.939103990911
2013-09-19,4270.468911025729
2013-09-20,4239.743269102787
2013-09-23,4219.7694409882715
2013-09-24,4210.473226652931
2013-09-25,4200.025689008522
2013-09-26,4216.296745083492
2013-09-27,4199.883043146347
2013-09-30,4175.550320617423
2013-10-01,4210.715520593359
2013-10-02,4208.108025508558
2013-10-03,4169.800253751039
2013-10-04,4199.884823406076
2013-10-07,4164.045816891944
2013-10-08,4110.964567784826
2013-10-09,4112.447109059584
2013-10-10,4202.860778868538
2013-10-11,4229.579438495147
2013-10-14,4246.999310276046
2013-10-15,4217.626212729379
2013-10-16,4276.50721607219
2013-10-17,4306.460749247737
2013-10-18,4335.585262424964
2013-10-21,4335.644351342891
2013-10-22,4359.157727969381
2013-10-23,4337.466572890207
2013-10-24,4352.224078821923
2013-10-25,4369.697731159142
2013-10-28,4374.12900333857
2013-10-29,4397.073938601452
2013-10-30,4374.9014189496465
2013-10-31,4359.328194312044
2013-11-01,4371.108956533599
2013-11-04,4386.444458850582
2013-11-05,4374.470540732683
2013-11-06,4393.018963691597
2013-11-07,4333.903035649303
2013-11-08,4390.862798554068
2013-11-11,4394.162005102769
2013-11-12,4384.331415803022
2013-11-13,4422.048328107099
2013-11-14,4443.460358189041
2013-11-15,4462.5296850761915
2013-11-18,4442.836071360819
2013-11-19,4432.700636755972
2013-11-20,4416.793109226042
2013-11-21,4453.94688881844
2013-11-22,4476.114330907434
2013-11-25,4469.808501276717
2013-11-26,4471.94436652897
2013-11-27,4483.933631105809
2013-11-28,4483.933631105809
2013-11-29,4480.635594471029
2013-12-02,4469.497064780501
2013-12-03,4455.832282972205
2013-12-04,4451.717973239692
2013-12-05,4433.73783803957
2013-12-06,4481.82633448963
2013-12-09,4490.4886098076595
2013-12-10,4477.456690700575
2013-12-11,4426.374213479857
2013-12-12,4412.065971797906
2013-12-13,4413.54412092783
2013-12-16,4441.481541444881
2013-12-17,4429.260269578298
2013-12-18,4501.670118778788
2013-12-19,4497.907367060977
2013-12-20,4521.459105359646
2013-12-23,4545.641280651762
2013-12-24,4559.715338663143
2013-12-25,4559.715338663143
2013-12-26,4580.8896135970535
2013-12-27,4579.789745386224
2013-12-30,4579.507709708098
2013-12-31,4598.636348822751
2014-01-01,4598.636348822751
2014-01-02,4557.84703060585
2014-01-03,4555.991302138488
2014-01-06,4544.36736515091
2014-01-07,4573.510169945043
2014-01-08,4573.788278805568
2014-01-09,4574.595035307305
2014-01-10,4585.520520378195
2014-01-13,4527.198218658544
2014-01-14,4576.696008421918
2014-01-15,4600.3906150020775
2014-01-16,4595.030353371859
2014-01-17,4577.763541133464
2014-01-20,4577.763541133464
2014-01-21,4590.558336649017
2014-01-22,4594.640458421678
2014-01-23,4553.820885174116
2014-01-24,4458.072438427345
2014-01-27,4435.536842694584
2014-01-28,4463.971644855355
2014-01-29,4418.8674622114
2014-01-30,4469.186697903655
2014-01-31,4441.150606088549
2014-02-03,4339.710538818269
2014-02-04,4373.440030631605
2014-02-05,4365.709338092485
2014-02-06,4421.494808660197
2014-02-07,4480.164749896527
2014-02-10,4487.886432073093
2014-02-11,4537.2676487560175
2014-02-12,4538.788108018266
2014-02-13,4566.278041147695
2014-02-14,4587.718468592136
2014-02-17,4587.718468592136
2014-02-18,4595.982138682894
2014-02-19,4566.6026022161295
2014-02-20,4595.592916022962
2014-02-21,4587.730493232584
2014-02-24,4616.554993392104
2014-02-25,4610.559462841247
2014-02-26,4611.710166423921
2014-02-27,4635.45651115143
2014-02-28,4646.672145618332
2014-03-03,4612.685327608629
2014-03-04,4682.56318709537
2014-03-05,4682.189809245163
2014-03-06,4689.937939036279
2014-03-07,4691.090432419782
2014-03-10,4687.831917294822
2014-03-11,4663.824120068344
2014-03-12,4666.781090417471
2014-03-13,4612.404315164422
2014-03-14,4601.054307800115
2014-03-17,4644.32865980905
2014-03-18,4678.449514754261
2014-03-19,4649.214552160915
2014-03-20,4675.967488436934
2014-03-21,4662.048388850049
2014-03-24,4638.050325835567
2014-03-25,4657.239180840971
2014-03-26,4624.27613468831
2014-03-27,4616.633060205926
2014-03-28,4638.957350759529
2014-03-31,4676.538950828224
2014-04-01,4711.108128493045
2014-04-02,4724.769392007279
2014-04-03,4717.262101087154
2014-04-04,4656.7655723452135
2014-04-07,4604.796364668691
2014-04-08,4624.63906467782
2014-04-09,4676.236430669533
2014-04-10,4578.107139601027
2014-04-11,4534.071209226906
2014-04-14,4570.72175655311
2014-04-15,4601.296780433938
2014-04-16,4650.093628922337
2014-04-17,4656.709305030774
2014-04-18,4656.709305030774
2014-04-21,4674.782865700273
2014-04-22,4695.32390699611
2014-04-23,4683.985208658233
2014-04-24,4690.926984744849
2014-04-25,4651.044887654886
2014-04-28,4664.007057506825
2014-04-29,4687.653408420047
2014-04-30,4703.085484393506
2014-05-01,4704.103328464322
2014-05-02,4698.747528938466
2014-05-05,4708.653543303237
2014-05-06,4666.264956695527
2014-05-07,4693.070487740236
2014-05-08,4685.6803182937065
2014-05-09,4693.859027571163
2014-05-12,4739.492789992798
2014-05-13,4741.947551110884
2014-05-14,4720.521647938741
2014-05-15,4677.7180908196115
2014-05-16,4694.793193240609
2014-05-19,4713.95237692349
2014-05-20,4682.997911235125
2014-05-21,4721.655683135389
2014-05-22,4733.769181711965
2014-05-23,4754.167155449372
2014-05-26,4754.167155449372
2014-05-27,4782.39399986607
2014-05-28,4777.462005959228
2014-05-29,4803.702525332715
2014-05-30,4812.04282474783
2014-06-02,4816.187941077806
2014-06-03,4814.714634744155
2014-06-04,4824.805046571926
2014-06-05,4856.625031668188
2014-06-06,4879.115308605291
2014-06-09,4883.6638431027895
2014-06-10,4881.8434473267225
2014-06-11,4865.982150598684
2014-06-12,4832.552982561244
2014-06-13,4847.937922277626
2014-06-16,4852.037361582301
2014-06-17,4862.6412029544335
2014-06-18,4900.099471812571
2014-06-19,4906.638015780198
2014-06-20,4915.891390800868
2014-06-23,4915.697934719052
2014-06-24,4883.600961336572
2014-06-25,4907.384747593743
2014-06-26,4902.362644709249
2014-06-27,4912.538250585034
2014-06-30,4912.780179633948
2014-07-01,4946.064514205499
2014-07-02,4948.292946906363
2014-07-03,4974.78541327701
2014-07-04,4974.78541327701
2014-07-07,4954.414343878358
2014-07-08,4919.508187751931
2014-07-09,4942.477822436487
2014-07-10,4921.892438149978
2014-07-11,4929.04379086665
2014-07-14,4953.30648349097
2014-07-15,4942.553262988354
2014-07-16,4963.394515572437
2014-07-17,4905.8931477180395
2014-07-18,4956.665595750524
2014-07-21,4945.007474044864
2014-07-22,4970.281369280968
2014-07-23,4979.529232207523
2014-07-24,4982.470115139685
2014-07-25,4958.119926934487
2014-07-28,4959.366373689643
2014-07-29,4937.973271077251
2014-07-30,4939.611128889942
2014-07-31,4841.8766625597755
2014-08-01,4828.4420101765345
2014-08-04,4862.877383934235
2014-08-05,4816.9261946345
2014-08-06,4817.030490996188
2014-08-07,4791.059830656431
2014-08-08,4845.471630394582
2014-08-11,4860.409637556145
2014-08-12,4851.650438439645
2014-08-13,4885.592091923353
2014-08-14,4906.682999042737
2014-08-15,4907.580073939331
2014-08-18,4949.5822524159275
2014-08-19,4974.5706137274
2014-08-20,4987.268573045541
2014-08-21,5001.722804319126
2014-08-22,4992.720437419462
2014-08-25,5016.280324290228
2014-08-26,5022.03681658318
2014-08-27,5023.563788543479
2014-08-28,5015.684860571752
2014-08-29,5033.032460533636
2014-09-01,5033.032460533636
2014-09-02,5030.803704723946
2014-09-03,5027.416725298354
2014-09-04,5018.990009458774
2014-09-05,5044.322622537138
2014-09-08,5030.107282702108
2014-09-09,4996.945223329365
2014-09-10,5015.1702540987535
2014-09-11,5021.35602683555
2014-09-12,4990.71217640013
2014-09-15,4984.062357943033
2014-09-16,5021.007610614558
2014-09-17,5027.343728456187
2014-09-18,5051.11070353537
2014-09-19,5048.269295812789
2014-09-22,5005.711289466087
2014-09-23,4977.036126049581
2014-09-24,5016.261901697959
2014-09-25,4935.893161128907
2014-09-26,4979.240690805973
2014-09-29,4966.963444004497
2014-09-30,4952.1318559906795
2014-10-01,4886.399643181723
2014-10-02,4886.873802931966
2014-10-03,4941.047469973274
2014-10-06,4933.939811790724
2014-10-07,4859.704347621734
2014-10-08,4944.186041191244
2014-10-09,4842.049114828495
2014-10-10,4784.547861634508
2014-10-13,4704.711386941212
2014-10-14,4712.23026576536
2014-10-15,4677.246212848249
2014-10-16,4680.344409571442
2014-10-17,4740.226731211712
2014-10-20,4783.848959301442
2014-10-21,4878.6449657767635
2014-10-22,4841.542141807165
2014-10-23,4901.427866058673
2014-10-24,4936.249987864241
2014-10-27,4928.01846493935
2014-10-28,4987.314473010223
2014-10-29,4979.0484307593015
2014-10-30,5010.682492468703
2014-10-31,5069.897093656665
2014-11-03,5069.257412988075
2014-11-04,5052.231667684305
2014-11-05,5080.636724428764
2014-11-06,5101.8177182897225
2014-11-07,5105.189930709558
2014-11-10,5120.43875325929
2014-11-11,5124.763304701477
2014-11-12,5122.932661517711
2014-11-13,5125.185095876084
2014-11-14,5127.5100099593765
2014-11-17,5130.655005584296
2014-11-18,5157.968049461228
2014-11-19,5150.379813083595
2014-11-20,5161.559351390161
2014-11-21,5189.815672879102
2014-11-24,5205.099211563387
2014-11-25,5199.719368830748
2014-11-26,5215.021871873893
2014-11-27,5215.021871873893
2014-11-28,5200.732190635037
2014-12-01,5162.995368321491
2014-12-02,5195.156843327055
2014-12-03,5216.7850873168945
2014-12-04,5210.518383928336
2014-12-05,5218.642830288902
2014-12-08,5179.5668874129215
2014-12-09,5179.269781829223
2014-12-10,5093.638808692745
2014-12-11,5117.267940416171
2014-12-12,5035.655049467938
2014-12-15,5003.112308732906
2014-12-16,4961.131190861127
2014-12-17,5063.330229652631
2014-12-18,5184.898229089742
2014-12-19,5209.508475667175
2014-12-22,5229.2893073796595
2014-12-23,5238.814607495722
2014-12-24,5238.458348659023
2014-12-25,5238.458348659023
2014-12-26,5256.422565922297
2014-12-29,5261.352246864883
2014-12-30,5235.514345536037
2014-12-31,5182.276726073005
2015-01-01,5182.276726073005
2015-01-02,5181.619415799326
2015-01-05,5087.41162108935
2015-01-06,5041.803825774941
2015-01-07,5101.8993724124575
2015-01-08,5192.622893185612
2015-01-09,5149.997021087508
2015-01-12,5108.996681722044
2015-01-13,5097.2605883707865
2015-01-14,5067.93247421471
2015-01-15,5020.7578196408695
2015-01-16,5087.946886364747
2015-01-19,5087.946886364747
2015-01-20,5095.231018429462
2015-01-21,5120.823302771524
2015-01-22,5198.3841949525495
2015-01-23,5171.477806102855
2015-01-26,5187.8952724145665
2015-01-27,5121.11324357675
2015-01-28,5052.280479696251
2015-01-29,5099.030359707323
2015-01-30,5034.453695229859
2015-02-02,5098.3071052473015
2015-02-03,5172.7499570777245
2015-02-04,5152.399816596511
2015-02-05,5207.45723200322
2015-02-06,5190.960152897458
2015-02-09,5169.350224714651
2015-02-10,5224.710143455464
2015-02-11,5226.741398740441
2015-02-12,5277.848501912259
2015-02-13,5301.80005892128
2015-02-16,5301.80005892128
2015-02-17,5310.5909871377535
2015-02-18,5309.91903539504
2015-02-19,5305.416056222609
2015-02-20,5338.422091449801
2015-02-23,5336.630414654584
2015-02-24,5349.598511273588
2015-02-25,5348.542449751044
2015-02-26,5341.057030548754
2015-02-27,5325.154801794326
2015-03-02,5358.15192391388
2015-03-03,5335.380104595287
2015-03-04,5312.629747430606
2015-03-05,5320.910222964079
2015-03-06,5245.978201190702
2015-03-09,5266.528202951872
2015-03-10,5178.608373269319
2015-03-11,5170.420396171827
2015-03-12,5235.295825033095
2015-03-13,5204.44632267509
2015-03-16,5274.315078435194
2015-03-17,5258.280152554555
2015-03-18,5322.177371657313
2015-03-19,5297.801309593101
2015-03-20,5344.619745469708
2015-03-23,5334.666853451015
2015-03-24,5302.656878580957
2015-03-25,5224.7825340653235
2015-03-26,5213.430372394559
2015-03-27,5227.355835330805
2015-03-30,5290.848601908506
2015-03-31,5245.794089711037
2015-04-01,5226.079657804771
2015-04-02,5245.771212664021
2015-04-03,5245.771212664021
2015-04-06,5281.291182912891
2015-04-07,5270.152550230466
2015-04-08,5286.51552674355
2015-04-09,5310.312438816224
2015-04-10,5337.658905479957
2015-04-13,5313.221081881328
2015-04-14,5321.176409666452
2015-04-15,5348.645189446764
2015-04-16,5344.72017661922
2015-04-17,5283.915716677243
2015-04-20,5331.450890098566
2015-04-21,5324.719276034833
2015-04-22,5351.225877397514
2015-04-23,5364.802806471327
2015-04-24,5374.595911693248
2015-04-27,5352.126363644536
2015-04-28,5364.9687021348245
2015-04-29,5346.161027481037
2015-04-30,5292.141901147171
2015-05-01,5348.335474404985
2015-05-04,5363.5277079878415
2015-05-05,5300.134440784998
2015-05-06,5279.337629756743
2015-05-07,5299.89541940652
2015-05-08,5369.1008239363155
2015-05-11,5342.68141533165
2015-05-12,5327.847262110128
2015-05-13,5326.307311203274
2015-05-14,5383.243114802023
2015-05-15,5388.917571142759
2015-05-18,5406.790300759504
2015-05-19,5404.13052125081
2015-05-20,5402.291775529053
2015-05-21,5416.1208483573755
2015-05-22,5404.8917950165705
2015-05-25,5404.8917950165705
2015-05-26,5350.091475501837
2015-05-27,5398.656248575273
2015-05-28,5392.385654102338
2015-05-29,5359.099401926226
2015-06-01,5369.431224023309
2015-06-02,5364.198118636105
2015-06-03,5377.1278231353635
2015-06-04,5330.900122537345
2015-06-05,5326.142550314371
2015-06-08,5292.003766486101
2015-06-09,5294.028868928233
2015-06-10,5356.957191533043
2015-06-11,5369.043107374567
2015-06-12,5332.186962600062
2015-06-15,5307.610093569177
2015-06-16,5337.926473932515
2015-06-17,5348.75109104731
2015-06-18,5402.023894098772
2015-06-19,5374.253366953536
2015-06-22,5406.053669465135
2015-06-23,5410.142871415455
2015-06-24,5368.835852080844
2015-06-25,5353.21870737696
2015-06-26,5350.772998522165
2015-06-29,5239.178709973658
2015-06-30,5255.057627622381
2015-07-01,5292.058423596343
2015-07-02,5290.192966965834
2015-07-03,5290.192966965834
2015-07-06,5269.135031579189
2015-07-07,5300.281526927843
2015-07-08,5211.696270150015
2015-07-09,5223.76981573813
2015-07-10,5287.610074973549
2015-07-13,5345.836052992515
2015-07-14,5371.34451263762
2015-07-15,5365.8061397340425
2015-07-16,5407.92116970786
2015-07-17,5413.61375656554
2015-07-20,5417.686281001485
2015-07-21,5393.365250853861
2015-07-22,5380.57893073927
2015-07-23,5351.069618609668
2015-07-24,5294.895289677311
2015-07-27,5261.936121352361
2015-07-28,5326.966341062263
2015-07-29,5366.53974931902
2015-07-30,5368.854288515893
2015-07-31,5357.442915235852
2015-08-03,5341.38665003945
2015-08-04,5329.94360538258
2015-08-05,5348.6462312469475
2015-08-06,5305.4575939608685
2015-08-07,5290.553286729513
2015-08-10,5359.1652451613
2015-08-11,5308.248354958667
2015-08-12,5313.764248046595
2015-08-13,5307.8996502442105
2015-08-14,5328.368955059887
2015-08-17,5358.243394380762
2015-08-18,5344.751857550545
2015-08-19,5300.176899407727
2015-08-20,5185.830965719064
2015-08-21,5023.705264713926
2015-08-24,4824.675970436931
2015-08-25,4761.029635407673
2015-08-26,4944.186052233264
2015-08-27,5066.34003318908
2015-08-28,5071.905010801427
2015-08-31,5029.124676482599
2015-09-01,4880.983240709726
2015-09-02,4970.438315737708
2015-09-03,4977.544332337976
2015-09-04,4902.594504748643
2015-09-07,4902.594504748643
2015-09-08,5025.560616225364
2015-09-09,4956.3763857215
2015-09-10,4982.175844987457
2015-09-11,5005.568588148775
2015-09-14,4985.291624657118
2015-09-15,5048.582780767605
2015-09-16,5092.756141217596
2015-09-17,5081.111172566334
2015-09-18,5000.293431773395
2015-09-21,5020.747931808504
2015-09-22,4958.319927988404
2015-09-23,4947.067821011475
2015-09-24,4929.5025464322425
2015-09-25,4925.345318219701
2015-09-28,4795.927947439783
2015-09-29,4800.899634065262
2015-09-30,4893.4209151935465
2015-10-01,4903.0334023668265
2015-10-02,4975.806497407085
2015-10-05,5065.511545367282
2015-10-06,5046.550689276957
2015-10-07,5088.499238088078
2015-10-08,5132.387851869034
2015-10-09,5136.192196485796
2015-10-12,5140.354149495519
2015-10-13,5105.6777066928
2015-10-14,5081.801377904686
2015-10-15,5158.11847391115
2015-10-16,5181.283675916573
2015-10-19,5182.013456396481
2015-10-20,5173.660028402878
2015-10-21,5141.536429068576
2015-10-22,5223.618522514532
2015-10-23,5279.93273774963
2015-10-26,5270.485094964327
2015-10-27,5257.531111359977
2015-10-28,5322.3735591485065
2015-10-29,5318.777881764262
2015-10-30,5295.181576304287
2015-11-02,5358.963620359172
2015-11-03,5373.308219923266
2015-11-04,5357.387817761721
2015-11-05,5350.811183757987
2015-11-06,5349.257086168167
2015-11-09,5298.435594830941
2015-11-10,5307.219047063748
2015-11-11,5289.017839201624
2015-11-12,5215.802533164947
2015-11-13,5158.648439526098
2015-11-16,5235.049358796526
2015-11-17,5228.678821104595
2015-11-18,5313.688329327446
2015-11-19,5306.998751939092
2015-11-20,5327.066642433611
2015-11-23,5321.176423287124
2015-11-24,5329.39174528673
2015-11-25,5330.37982411825
2015-11-26,5330.37982411825
2015-11-27,5334.681809406468
2015-11-30,5309.818073063889
2015-12-01,5365.81817803184
2015-12-02,5307.195678558605
2015-12-03,5230.22181119471
2015-12-04,5334.443428705194
2015-12-07,5295.2968241012095
2015-12-08,5263.493515647527
2015-12-09,5222.263680217127
2015-12-10,5234.592221297867
2015-12-11,5133.636294770695
2015-12-14,5155.07365092334
2015-12-15,5210.257483577932
