Date,RUSSIA
2021-05-14,864.47
2021-05-17,865.39
2021-05-18,879.76
2021-05-19,866.85
2021-05-20,867.91
2021-05-21,875.29
2021-05-24,874.85
2021-05-25,881.89
2021-05-26,886.30
2021-05-27,897.60
2021-05-28,897.10
2021-05-31,896.02
2021-06-01,904.98
2021-06-02,922.54
2021-06-03,920.01
2021-06-04,925.81
2021-06-07,928.86
2021-06-08,931.72
2021-06-09,943.79
2021-06-10,944.03
2021-06-11,945.01
2021-06-14,948.68
2021-06-15,936.83
2021-06-16,943.98
2021-06-17,938.23
2021-06-18,927.73
2021-06-21,924.86
2021-06-22,925.82
2021-06-23,936.57
2021-06-24,937.09
2021-06-25,942.18
2021-06-28,940.58
2021-06-29,926.31
2021-06-30,933.61
2021-07-01,936.76
2021-07-02,940.30
2021-07-05,942.85
2021-07-06,932.25
2021-07-07,931.47
2021-07-08,921.20
2021-07-09,927.16
2021-07-12,930.83
2021-07-13,934.95
2021-07-14,930.43
2021-07-15,920.52
2021-07-16,914.31
2021-07-19,891.54
2021-07-20,895.34
2021-07-21,905.88
2021-07-22,915.97
2021-07-23,912.06
2021-07-26,915.94
2021-07-27,912.55
2021-07-28,924.51
2021-07-29,935.93
2021-07-30,928.44
2021-08-02,935.16
2021-08-03,934.72
2021-08-04,938.48
2021-08-05,944.76
2021-08-06,932.92
2021-08-09,937.92
2021-08-10,940.41
2021-08-11,946.81
2021-08-12,952.34
2021-08-13,953.10
2021-08-16,957.86
2021-08-17,968.15
2021-08-18,960.87
2021-08-19,935.28
2021-08-20,927.01
2021-08-23,943.94
2021-08-24,949.70
2021-08-25,943.95
2021-08-26,931.79
2021-08-27,949.07
2021-08-30,957.67
2021-08-31,961.64
2021-09-01,979.11
2021-09-02,986.23
2021-09-03,989.28
2021-09-06,991.89
2021-09-07,984.33
2021-09-08,985.15
2021-09-09,986.42
2021-09-10,985.95
2021-09-13,1001.84
2021-09-14,1005.69
2021-09-15,1012.81
2021-09-16,1005.01
2021-09-17,998.53
2021-09-20,973.80
2021-09-21,977.57
2021-09-22,1000.18
2021-09-23,1005.31
2021-09-24,1000.28
2021-09-27,1016.78
2021-09-28,1009.99
2021-09-29,1010.56
2021-09-30,1022.60
2021-10-01,1018.81
2021-10-04,1031.21
2021-10-05,1063.32
2021-10-06,1046.95
2021-10-07,1069.50
2021-10-08,1075.22
2021-10-11,1087.83
2021-10-12,1080.02
2021-10-13,1072.99
2021-10-14,1084.97
2021-10-15,1093.89
2021-10-18,1085.40
2021-10-19,1100.17
2021-10-20,1103.33
2021-10-21,1080.83
2021-10-22,1085.78
2021-10-25,1109.47
2021-10-26,1108.86
2021-10-27,1091.76
2021-10-28,1085.82
2021-10-29,1066.31
2021-11-01,1081.02
2021-11-02,1071.21
2021-11-03,1058.23
2021-11-04,1070.59
2021-11-05,1069.97
2021-11-08,1080.23
2021-11-09,1077.47
2021-11-10,1070.78
2021-11-11,1071.56
2021-11-12,1026.90
2021-11-15,1032.18
2021-11-16,1018.91
2021-11-17,1040.34
2021-11-18,1014.21
2021-11-19,990.98
2021-11-22,934.99
2021-11-23,958.87
2021-11-24,957.07
2021-11-25,958.23
2021-11-26,914.18
2021-11-29,944.03
2021-11-30,950.51
2021-12-01,976.14
2021-12-02,977.49
2021-12-03,963.97
2021-12-06,936.39
2021-12-07,953.03
2021-12-08,930.25
2021-12-09,941.86
2021-12-10,929.47
2021-12-13,890.27
2021-12-14,892.25
2021-12-15,889.00
2021-12-16,926.26
2021-12-17,913.35
2021-12-20,905.10
2021-12-21,915.88
2021-12-22,932.88
2021-12-23,925.84
2021-12-24,924.26
2021-12-27,930.96
2021-12-28,935.68
2021-12-29,924.97
2021-12-30,930.49
2021-12-31,928.58
2022-01-03,945.57
2022-01-04,945.47
2022-01-05,924.10
2022-01-06,902.95
2022-01-07,917.97
2022-01-10,912.60
2022-01-11,932.53
2022-01-12,941.23
2022-01-13,890.49
2022-01-14,871.69
2022-01-17,864.02
2022-01-18,798.11
2022-01-19,831.16
2022-01-20,851.04
2022-01-21,823.23
2022-01-24,756.04
2022-01-25,762.77
2022-01-26,779.30
2022-01-27,827.89
2022-01-28,830.43
2022-01-31,847.60
2022-02-01,860.02
2022-02-02,862.15
2022-02-03,844.88
2022-02-04,847.79
2022-02-07,853.88
2022-02-08,880.57
2022-02-09,906.53
2022-02-10,911.19
2022-02-11,866.78
2022-02-14,841.58
2022-02-15,885.89
2022-02-16,902.23
2022-02-17,855.29
2022-02-18,819.36
2022-02-21,715.62
2022-02-22,721.00
2022-02-23,703.61
2022-02-24,435.46
2022-02-25,550.68
2022-02-28,400.49
2022-03-01,375.79
2022-03-02,370.76
2022-03-03,390.51
2022-03-04,338.16
2022-03-07,274.50
2022-03-08,316.13
2022-03-09,0.00
2022-03-10,0.00
2022-03-11,0.00
2022-03-14,0.00
2022-03-15,0.00
2022-03-16,0.00
2022-03-17,0.00
2022-03-18,0.00
2022-03-21,0.00
2022-03-22,0.00
2022-03-23,0.00
2022-03-24,0.00
2022-03-25,0.00
2022-03-28,0.00
2022-03-29,0.00
2022-03-30,0.00
2022-03-31,0.00
2022-04-01,0.00
2022-04-04,0.00
2022-04-05,0.00
2022-04-06,0.00
2022-04-07,0.00
2022-04-08,0.00
2022-04-11,0.00
2022-04-12,0.00
2022-04-13,0.00
2022-04-14,0.00
2022-04-15,0.00
2022-04-18,0.00
2022-04-19,0.00
2022-04-20,0.00
2022-04-21,0.00
2022-04-22,0.00
2022-04-25,0.00
2022-04-26,0.00
2022-04-27,0.00
2022-04-28,0.00
2022-04-29,0.00
2022-05-02,0.00
2022-05-03,0.00
2022-05-04,0.00
2022-05-05,0.00
2022-05-06,0.00
2022-05-09,0.00
2022-05-10,0.00
2022-05-11,0.00
2022-05-12,0.00
2022-05-13,0.00
2022-05-16,0.00
2022-05-17,0.00
2022-05-18,0.00
2022-05-19,0.00
2022-05-20,0.00
2022-05-23,0.00
2022-05-24,0.00
2022-05-25,0.00
2022-05-26,0.00
2022-05-27,0.00
2022-05-30,0.00
2022-05-31,0.00
2022-06-01,0.00
2022-06-02,0.00
2022-06-03,0.00
2022-06-06,0.00
2022-06-07,0.00
2022-06-08,0.00
2022-06-09,0.00
2022-06-10,0.00
2022-06-13,0.00
2022-06-14,0.00
2022-06-15,0.00
2022-06-16,0.00
2022-06-17,0.00
2022-06-20,0.00
2022-06-21,0.00
2022-06-22,0.00
2022-06-23,0.00
2022-06-24,0.00
2022-06-27,0.00
2022-06-28,0.00
2022-06-29,0.00
2022-06-30,0.00
2022-07-01,0.00
2022-07-04,0.00
2022-07-05,0.00
2022-07-06,0.00
2022-07-07,0.00
2022-07-08,0.00
2022-07-11,0.00
2022-07-12,0.00
2022-07-13,0.00
2022-07-14,0.00
2022-07-15,0.00
2022-07-18,0.00
2022-07-19,0.00
2022-07-20,0.00
2022-07-21,0.00
2022-07-22,0.00
2022-07-25,0.00
2022-07-26,0.00
2022-07-27,0.00
2022-07-28,0.00
2022-07-29,0.00
2022-08-01,0.00
2022-08-02,0.00
2022-08-03,0.00
2022-08-04,0.00
2022-08-05,0.00
2022-08-08,0.00
2022-08-09,0.00
2022-08-10,0.00
2022-08-11,0.00
2022-08-12,0.00
2022-08-15,0.00
2022-08-16,0.00
2022-08-17,0.00
2022-08-18,0.00
2022-08-19,0.00
2022-08-22,0.00
2022-08-23,0.00
2022-08-24,0.00
2022-08-25,0.00
2022-08-26,0.00
2022-08-29,0.00
2022-08-30,0.00
2022-08-31,0.00
2022-09-01,0.00
2022-09-02,0.00
2022-09-05,0.00
2022-09-06,0.00
2022-09-07,0.00
2022-09-08,0.00
2022-09-09,0.00
2022-09-12,0.00
2022-09-13,0.00
2022-09-14,0.00
2022-09-15,0.00
2022-09-16,0.00
2022-09-19,0.00
2022-09-20,0.00
2022-09-21,0.00
2022-09-22,0.00
2022-09-23,0.00
2022-09-26,0.00
2022-09-27,0.00
2022-09-28,0.00
2022-09-29,0.00
2022-09-30,0.00
2022-10-03,0.00
2022-10-04,0.00
2022-10-05,0.00
2022-10-06,0.00
2022-10-07,0.00
2022-10-10,0.00
2022-10-11,0.00
2022-10-12,0.00
2022-10-13,0.00
2022-10-14,0.00
2022-10-17,0.00
2022-10-18,0.00
2022-10-19,0.00
2022-10-20,0.00
2022-10-21,0.00
2022-10-24,0.00
2022-10-25,0.00
2022-10-26,0.00
2022-10-27,0.00
2022-10-28,0.00
2022-10-31,0.00
2022-11-01,0.00
2022-11-02,0.00
2022-11-03,0.00
2022-11-04,0.00
2022-11-07,0.00
2022-11-08,0.00
2022-11-09,0.00
2022-11-10,0.00
2022-11-11,0.00
2022-11-14,0.00
2022-11-15,0.00
2022-11-16,0.00
2022-11-17,0.00
2022-11-18,0.00
2022-11-21,0.00
2022-11-22,0.00
2022-11-23,0.00
2022-11-24,0.00
2022-11-25,0.00
2022-11-28,0.00
2022-11-29,0.00
2022-11-30,0.00
2022-12-01,0.00
2022-12-02,0.00
2022-12-05,0.00
2022-12-06,0.00
2022-12-07,0.00
2022-12-08,0.00
2022-12-09,0.00
2022-12-12,0.00
2022-12-13,0.00
2022-12-14,0.00
2022-12-15,0.00
2022-12-16,0.00
2022-12-19,0.00
2022-12-20,0.00
2022-12-21,0.00
2022-12-22,0.00
2022-12-23,0.00
2022-12-26,0.00
2022-12-27,0.00
2022-12-28,0.00
2022-12-29,0.00
2022-12-30,0.00
2023-01-02,0.00
2023-01-03,0.00
2023-01-04,0.00
2023-01-05,0.00
2023-01-06,0.00
2023-01-09,0.00
2023-01-10,0.00
2023-01-11,0.00
2023-01-12,0.00
2023-01-13,0.00
2023-01-16,0.00
2023-01-17,0.00
2023-01-18,0.00
2023-01-19,0.00
2023-01-20,0.00
2023-01-23,0.00
2023-01-24,0.00
2023-01-25,0.00
2023-01-26,0.00
2023-01-27,0.00
2023-01-30,0.00
2023-01-31,0.00
2023-02-01,0.00
2023-02-02,0.00
2023-02-03,0.00
2023-02-06,0.00
2023-02-07,0.00
2023-02-08,0.00
2023-02-09,0.00
2023-02-10,0.00
2023-02-13,0.00
2023-02-14,0.00
2023-02-15,0.00
2023-02-16,0.00
2023-02-17,0.00
2023-02-20,0.00
2023-02-21,0.00
2023-02-22,0.00
2023-02-23,0.00
2023-02-24,0.00
2023-02-27,0.00
2023-02-28,0.00
